num,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가, 취급액 ,요일,휴일,공휴일
23790,2019-08-12 8:20,20,100330,201038,LG생활건강 테크 한장빨래 화이트업(30매X9박스),생활용품,"59,800","17,254,000",Monday,No,No
23791,2019-08-12 8:40,20,100330,201038,LG생활건강 테크 한장빨래 화이트업(30매X9박스),생활용품,"59,800","26,968,000",Monday,No,No
23792,2019-08-12 9:00,20,100460,201421,크리스티나앤코 썸머플리츠세트(8월),의류,"29,000","21,535,000",Monday,No,No
23793,2019-08-12 9:20,20,100460,201421,크리스티나앤코 썸머플리츠세트(8월),의류,"29,000","39,548,000",Monday,No,No
23794,2019-08-12 9:40,20,100460,201421,크리스티나앤코 썸머플리츠세트(8월),의류,"29,000","46,822,000",Monday,No,No
23795,2019-08-12 10:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","21,166,000",Monday,No,No
23796,2019-08-12 10:20,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","48,051,000",Monday,No,No
23797,2019-08-12 10:40,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","38,098,000",Monday,No,No
23798,2019-08-12 11:00,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,"38,900","24,328,000",Monday,No,No
23799,2019-08-12 11:00,20,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,"38,900","13,733,000",Monday,No,No
23800,2019-08-12 11:20,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,"38,900","41,187,000",Monday,No,No
23801,2019-08-12 11:20,20,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,"38,900","25,407,000",Monday,No,No
23802,2019-08-12 11:40,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,"38,900","52,390,000",Monday,No,No
23803,2019-08-12 11:40,20,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,"38,900","28,093,000",Monday,No,No
23804,2019-08-12 12:00,30,100683,202032,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,"164,000","17,970,000",Monday,No,No
23805,2019-08-12 12:00,30,100683,202035,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,"154,000","16,311,000",Monday,No,No
23806,2019-08-12 12:30,30,100683,202032,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,"164,000","40,635,000",Monday,No,No
23807,2019-08-12 12:30,30,100683,202035,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,"154,000","33,079,000",Monday,No,No
23808,2019-08-12 13:00,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,"2,490,000","8,181,000",Monday,No,No
23809,2019-08-12 13:10,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,"2,490,000","12,263,000",Monday,No,No
23810,2019-08-12 13:20,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,"2,490,000","40,491,000",Monday,No,No
23811,2019-08-12 13:30,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,"2,490,000","36,557,000",Monday,No,No
23812,2019-08-12 13:40,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,"2,490,000","24,360,000",Monday,No,No
23813,2019-08-12 13:50,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,"2,490,000","40,704,000",Monday,No,No
23814,2019-08-12 14:00,20,100086,200232,무이자 에코라믹 모던 IH 냄비 세트,주방,"99,000","2,817,000",Monday,No,No
23815,2019-08-12 14:00,20,100086,200239,일시불 에코라믹 모던 IH 냄비 세트,주방,"94,000","696,000",Monday,No,No
23816,2019-08-12 14:20,20,100086,200232,무이자 에코라믹 모던 IH 냄비 세트,주방,"99,000","5,301,000",Monday,No,No
23817,2019-08-12 14:20,20,100086,200239,일시불 에코라믹 모던 IH 냄비 세트,주방,"94,000","5,361,000",Monday,No,No
23818,2019-08-12 14:40,20,100086,200232,무이자 에코라믹 모던 IH 냄비 세트,주방,"99,000","9,255,000",Monday,No,No
23819,2019-08-12 14:40,20,100086,200239,일시불 에코라믹 모던 IH 냄비 세트,주방,"94,000","9,348,000",Monday,No,No
23820,2019-08-12 15:00,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","22,865,000",Monday,No,No
23821,2019-08-12 15:20,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","41,624,000",Monday,No,No
23822,2019-08-12 15:40,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","56,542,000",Monday,No,No
23823,2019-08-12 16:00,20,100166,200576,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),농수축,"30,900","35,110,000",Monday,No,No
23824,2019-08-12 16:00,20,100166,200578,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),농수축,"30,900","2,872,000",Monday,No,No
23825,2019-08-12 16:20,20,100166,200576,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),농수축,"30,900","53,983,000",Monday,No,No
23826,2019-08-12 16:20,20,100166,200578,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),농수축,"30,900","5,555,000",Monday,No,No
23827,2019-08-12 16:40,20,100166,200576,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),농수축,"30,900","77,638,000",Monday,No,No
23828,2019-08-12 16:40,20,100166,200578,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),농수축,"30,900","6,318,000",Monday,No,No
23829,2019-08-12 17:00,20,100253,200864,안동간고등어 20팩,농수축,"30,900","43,764,000",Monday,No,No
23830,2019-08-12 17:20,20,100253,200864,안동간고등어 20팩,농수축,"30,900","51,071,000",Monday,No,No
23831,2019-08-12 17:40,20,100253,200864,안동간고등어 20팩,농수축,"30,900","56,519,000",Monday,No,No
23832,2019-08-12 18:00,30,100786,202308,[루이띠에] 18K 베르니아 주얼리 세트,잡화,"2,990,000","25,616,000",Monday,No,No
23835,2019-08-12 18:00,30,100786,202306,[루이띠에] 18K 베르니아 목걸이,잡화,"790,000","1,737,000",Monday,No,No
23836,2019-08-12 18:00,30,100786,202309,[루이띠에] 18K 베르니아 팔찌,잡화,"1,350,000","11,590,000",Monday,No,No
23837,2019-08-12 18:00,30,100786,202305,[루이띠에] 18K 베르니아 귀걸이,잡화,"490,000","1,098,000",Monday,No,No
23839,2019-08-12 18:30,30,100786,202308,[루이띠에] 18K 베르니아 주얼리 세트,잡화,"2,990,000","25,616,000",Monday,No,No
23840,2019-08-12 18:30,30,100786,202307,[루이띠에] 18K 베르니아 목걸이 팔찌 세트,잡화,"2,090,000","22,383,000",Monday,No,No
23841,2019-08-12 18:30,30,100786,202310,[루이띠에] 18K 베르니아 팔찌 반지 세트,잡화,"2,030,000","13,069,000",Monday,No,No
23842,2019-08-12 18:30,30,100786,202306,[루이띠에] 18K 베르니아 목걸이,잡화,"790,000","5,115,000",Monday,No,No
23843,2019-08-12 18:30,30,100786,202309,[루이띠에] 18K 베르니아 팔찌,잡화,"1,350,000","20,247,000",Monday,No,No
23844,2019-08-12 18:30,30,100786,202305,[루이띠에] 18K 베르니아 귀걸이,잡화,"490,000","5,282,000",Monday,No,No
23845,2019-08-12 18:30,30,100786,202304,[루이띠에] 18K 베르니아  반지,잡화,"750,000","1,654,000",Monday,No,No
23846,2019-08-12 19:00,20,100416,201320,코몽트 남성 프린트티셔츠8종,의류,"39,900","24,437,000",Monday,No,No
23847,2019-08-12 19:20,20,100416,201320,코몽트 남성 프린트티셔츠8종,의류,"39,900","45,579,000",Monday,No,No
23848,2019-08-12 19:40,20,100416,201320,코몽트 남성 프린트티셔츠8종,의류,"39,900","56,140,000",Monday,No,No
23849,2019-08-12 20:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","13,768,000",Monday,No,No
23850,2019-08-12 20:00,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","13,867,000",Monday,No,No
23851,2019-08-12 20:20,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","24,806,000",Monday,No,No
23852,2019-08-12 20:20,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","29,279,000",Monday,No,No
23853,2019-08-12 20:40,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","45,446,000",Monday,No,No
23854,2019-08-12 20:40,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","32,470,000",Monday,No,No
23855,2019-08-12 21:00,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,"218,000","15,979,000",Monday,No,No
23856,2019-08-12 21:00,20,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,"208,000","12,862,000",Monday,No,No
23857,2019-08-12 21:00,20,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,"208,000","5,656,000",Monday,No,No
23858,2019-08-12 21:00,20,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,"198,000","3,098,000",Monday,No,No
23859,2019-08-12 21:20,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,"218,000","32,654,000",Monday,No,No
23860,2019-08-12 21:20,20,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,"208,000","20,006,000",Monday,No,No
23861,2019-08-12 21:20,20,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,"208,000","8,051,000",Monday,No,No
23862,2019-08-12 21:20,20,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,"198,000","4,625,000",Monday,No,No
23863,2019-08-12 21:40,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,"218,000","49,371,000",Monday,No,No
23864,2019-08-12 21:40,20,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,"208,000","43,123,000",Monday,No,No
23865,2019-08-12 21:40,20,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,"208,000","15,250,000",Monday,No,No
23866,2019-08-12 21:40,20,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,"198,000","11,462,000",Monday,No,No
23867,2019-08-12 22:00,20,100500,201511,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,"499,000","4,964,000",Monday,No,No
23868,2019-08-12 22:00,20,100500,201505,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,"549,000","4,111,000",Monday,No,No
23869,2019-08-12 22:00,20,100500,201512,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,"549,000","1,402,000",Monday,No,No
23870,2019-08-12 22:00,20,100500,201506,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,"599,000","1,525,000",Monday,No,No
23871,2019-08-12 22:00,20,100500,201513,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,"599,000","3,003,000",Monday,No,No
23872,2019-08-12 22:00,20,100500,201507,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,"649,000","4,851,000",Monday,No,No
23873,2019-08-12 22:20,20,100500,201511,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,"499,000","14,801,000",Monday,No,No
23874,2019-08-12 22:20,20,100500,201505,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,"549,000","5,460,000",Monday,No,No
23875,2019-08-12 22:20,20,100500,201512,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,"549,000","9,516,000",Monday,No,No
23876,2019-08-12 22:20,20,100500,201506,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,"599,000","4,481,000",Monday,No,No
23877,2019-08-12 22:20,20,100500,201513,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,"599,000","10,384,000",Monday,No,No
23878,2019-08-12 22:20,20,100500,201507,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,"649,000","3,247,000",Monday,No,No
23879,2019-08-12 22:40,20,100500,201511,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,"499,000","24,634,000",Monday,No,No
23880,2019-08-12 22:40,20,100500,201505,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,"549,000","6,820,000",Monday,No,No
23881,2019-08-12 22:40,20,100500,201512,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,"549,000","12,227,000",Monday,No,No
23882,2019-08-12 22:40,20,100500,201506,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,"599,000","10,382,000",Monday,No,No
23883,2019-08-12 22:40,20,100500,201513,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,"599,000","25,140,000",Monday,No,No
23884,2019-08-12 22:40,20,100500,201507,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,"649,000","8,051,000",Monday,No,No
23885,2019-08-12 23:00,20,100099,200275,라쉬반 뉴트로 에어 에디션 드로즈 패키지,속옷,"119,000","13,354,000",Monday,No,No
23886,2019-08-12 23:00,20,100099,200276,라쉬반 레알마드리드 에디션 드로즈 패키지,속옷,"119,000","1,003,000",Monday,No,No
23887,2019-08-12 23:20,20,100099,200275,라쉬반 뉴트로 에어 에디션 드로즈 패키지,속옷,"119,000","24,526,000",Monday,No,No
23888,2019-08-12 23:20,20,100099,200276,라쉬반 레알마드리드 에디션 드로즈 패키지,속옷,"119,000","9,042,000",Monday,No,No
23889,2019-08-12 23:40,20,100099,200275,라쉬반 뉴트로 에어 에디션 드로즈 패키지,속옷,"119,000","28,172,000",Monday,No,No
23890,2019-08-12 23:40,20,100099,200276,라쉬반 레알마드리드 에디션 드로즈 패키지,속옷,"119,000","10,260,000",Monday,No,No
23891,2019-08-13 0:00,20,100742,202180,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),잡화,"79,000","7,939,000",Tuesday,No,No
23892,2019-08-13 0:20,20,100742,202180,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),잡화,"79,000","23,954,000",Tuesday,No,No
23893,2019-08-13 0:40,20,100742,202180,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),잡화,"79,000","30,938,000",Tuesday,No,No
23894,2019-08-13 1:00,10,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,"39,900","2,947,000",Tuesday,No,No
23895,2019-08-13 1:10,10,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,"39,900","6,272,000",Tuesday,No,No
23896,2019-08-13 1:20,10,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,"39,900","9,000,000",Tuesday,No,No
23897,2019-08-13 1:30,10,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,"39,900","7,849,000",Tuesday,No,No
23898,2019-08-13 1:40,10,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,"39,900","7,006,000",Tuesday,No,No
23899,2019-08-13 1:50,5,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,"39,900","5,360,000",Tuesday,No,No
23900,2019-08-13 6:00,20,100627,201932,1세트 믹서를 품은 텀블러,주방,"49,900","7,683,000",Tuesday,No,No
23901,2019-08-13 6:00,20,100627,201933,2세트 믹서를 품은 텀블러,주방,"89,900","9,310,000",Tuesday,No,No
23902,2019-08-13 6:20,20,100627,201932,1세트 믹서를 품은 텀블러,주방,"49,900","8,565,000",Tuesday,No,No
23903,2019-08-13 6:20,20,100627,201933,2세트 믹서를 품은 텀블러,주방,"89,900","2,682,000",Tuesday,No,No
23904,2019-08-13 6:40,20,100627,201932,1세트 믹서를 품은 텀블러,주방,"49,900","9,275,000",Tuesday,No,No
23905,2019-08-13 6:40,20,100627,201933,2세트 믹서를 품은 텀블러,주방,"89,900","8,915,000",Tuesday,No,No
23906,2019-08-13 7:00,20,100460,201421,크리스티나앤코 썸머플리츠세트(8월),의류,"29,000","13,572,000",Tuesday,No,No
23907,2019-08-13 7:20,20,100460,201421,크리스티나앤코 썸머플리츠세트(8월),의류,"29,000","25,038,000",Tuesday,No,No
23908,2019-08-13 7:40,20,100460,201421,크리스티나앤코 썸머플리츠세트(8월),의류,"29,000","34,797,000",Tuesday,No,No
23909,2019-08-13 8:00,20,100631,201941,오렐리안 풍기인견 원피스 2종세트(8월),의류,"49,900","28,157,000",Tuesday,No,No
23910,2019-08-13 8:20,20,100631,201941,오렐리안 풍기인견 원피스 2종세트(8월),의류,"49,900","37,476,000",Tuesday,No,No
23911,2019-08-13 8:40,20,100631,201941,오렐리안 풍기인견 원피스 2종세트(8월),의류,"49,900","46,797,000",Tuesday,No,No
23912,2019-08-13 9:00,20,100103,200283,무이자 서장훈의 락앤락 칼도마 살균블럭,주방,"119,000","3,844,000",Tuesday,No,No
23913,2019-08-13 9:00,20,100103,200286,일시불 서장훈의 락앤락 칼도마 살균블럭,주방,"109,000","6,155,000",Tuesday,No,No
23914,2019-08-13 9:20,20,100103,200283,무이자 서장훈의 락앤락 칼도마 살균블럭,주방,"119,000","8,021,000",Tuesday,No,No
23915,2019-08-13 9:20,20,100103,200286,일시불 서장훈의 락앤락 칼도마 살균블럭,주방,"109,000","9,221,000",Tuesday,No,No
23916,2019-08-13 9:40,20,100103,200283,무이자 서장훈의 락앤락 칼도마 살균블럭,주방,"119,000","6,342,000",Tuesday,No,No
23917,2019-08-13 9:40,20,100103,200286,일시불 서장훈의 락앤락 칼도마 살균블럭,주방,"109,000","10,022,000",Tuesday,No,No
23918,2019-08-13 10:00,20,100440,201361,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,속옷,"69,900","20,000,000",Tuesday,No,No
23919,2019-08-13 10:20,20,100440,201361,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,속옷,"69,900","39,562,000",Tuesday,No,No
23920,2019-08-13 10:40,20,100440,201361,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,속옷,"69,900","55,736,000",Tuesday,No,No
23921,2019-08-13 11:00,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,"55,900","31,483,000",Tuesday,No,No
23922,2019-08-13 11:20,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,"55,900","43,366,000",Tuesday,No,No
23923,2019-08-13 11:40,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,"55,900","49,251,000",Tuesday,No,No
23925,2019-08-13 13:00,20,100532,201610,(일)100%리얼착즙석류 4박스,건강기능,"69,300","10,242,000",Tuesday,No,No
23926,2019-08-13 13:00,20,100532,201609,(무)100%리얼착즙석류 4박스,건강기능,"77,000","1,931,000",Tuesday,No,No
23927,2019-08-13 13:20,20,100532,201610,(일)100%리얼착즙석류 4박스,건강기능,"69,300","20,348,000",Tuesday,No,No
23928,2019-08-13 13:20,20,100532,201609,(무)100%리얼착즙석류 4박스,건강기능,"77,000","1,877,000",Tuesday,No,No
23929,2019-08-13 13:40,20,100532,201610,(일)100%리얼착즙석류 4박스,건강기능,"69,300","21,479,000",Tuesday,No,No
23930,2019-08-13 13:40,20,100532,201609,(무)100%리얼착즙석류 4박스,건강기능,"77,000","3,203,000",Tuesday,No,No
23931,2019-08-13 14:00,20,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,"29,900","32,740,000",Tuesday,No,No
23932,2019-08-13 14:20,20,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,"29,900","47,218,000",Tuesday,No,No
23933,2019-08-13 14:40,20,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,"29,900","52,144,000",Tuesday,No,No
23934,2019-08-13 15:00,10,100281,201009,에버라스트 드로즈 10+4종,속옷,"39,900","7,714,000",Tuesday,No,No
23935,2019-08-13 15:10,10,100281,201009,에버라스트 드로즈 10+4종,속옷,"39,900","14,844,000",Tuesday,No,No
